ano,mes,data,regiao,uf,cidade,cargo,senioridade,tecnologia,modalidade,salario_medio,quantidade_vagas,empresa_setor,nivel_demanda
2019,6,2019-06-01,Sul,PR,Curitiba,Dev Backend,Júnior,Java,Híbrido,11203.26,38,Saúde,Crítico
2019,6,2019-06-01,Sul,PR,Londrina,Cientista de Dados,Júnior,Java,Presencial,12659.66,41,Governo,Alto
2019,6,2019-06-01,Sul,SC,Florianópolis,Analista de Dados,Pleno,Java,Híbrido,16692.35,32,Fintech,Crítico
2019,6,2019-06-01,Sul,SC,Joinville,Dev Frontend,Pleno,Python,Híbrido,17737.42,44,Varejo,Médio
2019,6,2019-06-01,Sul,RS,Porto Alegre,Dev Frontend,Sênior,Power BI,Híbrido,17681.22,39,Fintech,Médio
2019,6,2019-06-01,Sul,RS,Caxias do Sul,Dev Backend,Pleno,Java,Presencial,11156.76,44,Fintech,Baixo
2019,7,2019-07-01,Norte,AM,Manaus,Cientista de Dados,Sênior,Java,Presencial,17642.46,29,Governo,Médio
2019,7,2019-07-01,Norte,PA,Belém,DevOps,Júnior,Java,Remoto,9788.99,58,Governo,Baixo
2019,7,2019-07-01,Norte,PA,Santarém,Cientista de Dados,Júnior,Power BI,Presencial,14127.52,40,Educação,Crítico
2019,7,2019-07-01,Norte,RO,Porto Velho,Dev Backend,Sênior,Power BI,Híbrido,6949.4,42,Governo,Baixo
2019,7,2019-07-01,Norte,TO,Palmas,Dev Backend,Pleno,SQL,Remoto,16737.57,45,Governo,Alto
2019,7,2019-07-01,Nordeste,BA,Salvador,Dev Frontend,Pleno,SQL,Remoto,17159.03,45,Governo,Baixo
2019,7,2019-07-01,Nordeste,BA,Feira de Santana,Dev Frontend,Sênior,Python,Híbrido,3865.04,41,Educação,Baixo
2019,7,2019-07-01,Nordeste,PE,Recife,Analista de Dados,Pleno,SQL,Remoto,6107.28,39,Governo,Médio
2019,7,2019-07-01,Nordeste,PE,Jaboatão dos Guararapes,Dev Frontend,Sênior,SQL,Presencial,4544.51,27,Varejo,Baixo
2019,7,2019-07-01,Nordeste,CE,Fortaleza,Analista de Dados,Pleno,Python,Presencial,5566.11,43,Varejo,Médio
2019,7,2019-07-01,Nordeste,CE,Juazeiro do Norte,Analista de Dados,Sênior,JavaScript,Híbrido,8545.53,33,Varejo,Alto
2019,7,2019-07-01,Nordeste,MA,São Luís,Dev Backend,Júnior,Power BI,Remoto,3921.18,41,Governo,Médio
2019,7,2019-07-01,Nordeste,PB,João Pessoa,Dev Backend,Júnior,AWS,Híbrido,6999.31,32,Saúde,Crítico
2019,7,2019-07-01,Centro-Oeste,DF,Brasília,Dev Backend,Sênior,Power BI,Híbrido,7236.4,34,Educação,Alto
2019,7,2019-07-01,Centro-Oeste,GO,Goiânia,Analista de Dados,Júnior,JavaScript,Híbrido,17142.69,50,Governo,Alto
2019,7,2019-07-01,Centro-Oeste,GO,Aparecida de Goiânia,DevOps,Júnior,Python,Híbrido,13099.06,40,Fintech,Médio
2019,7,2019-07-01,Centro-Oeste,MT,Cuiabá,Cientista de Dados,Pleno,SQL,Presencial,17928.8,43,Educação,Médio
2019,7,2019-07-01,Centro-Oeste,MS,Campo Grande,Analista de Dados,Pleno,AWS,Presencial,14059.81,25,Varejo,Crítico
2019,7,2019-07-01,Sudeste,SP,São Paulo,Cientista de Dados,Júnior,Power BI,Presencial,13143.36,46,Saúde,Alto
2019,7,2019-07-01,Sudeste,SP,Campinas,Dev Frontend,Júnior,AWS,Híbrido,6672.23,42,Saúde,Médio
2019,7,2019-07-01,Sudeste,SP,Ribeirão Preto,Cientista de Dados,Pleno,Python,Presencial,9428.47,38,Fintech,Baixo
2019,7,2019-07-01,Sudeste,RJ,Rio de Janeiro,Dev Frontend,Júnior,Power BI,Remoto,9822.64,39,Saúde,Crítico
2019,7,2019-07-01,Sudeste,RJ,Niterói,Cientista de Dados,Pleno,Power BI,Presencial,15174.47,33,Saúde,Médio
2019,7,2019-07-01,Sudeste,RJ,Nova Iguaçu,Cientista de Dados,Sênior,Power BI,Presencial,17687.54,34,Educação,Baixo
2019,7,2019-07-01,Sudeste,RJ,Petrópolis,Dev Backend,Pleno,JavaScript,Híbrido,4019.61,34,Varejo,Crítico
2019,7,2019-07-01,Sudeste,MG,Belo Horizonte,Analista de Dados,Sênior,JavaScript,Híbrido,6435.14,30,Educação,Crítico
2019,7,2019-07-01,Sudeste,MG,Uberlândia,Cientista de Dados,Júnior,SQL,Remoto,3281.15,43,Educação,Baixo
2019,7,2019-07-01,Sudeste,MG,Juiz de Fora,Cientista de Dados,Sênior,SQL,Híbrido,10994.0,42,Saúde,Médio
2019,7,2019-07-01,Sudeste,ES,Vitória,Dev Backend,Pleno,Python,Remoto,4483.07,46,Educação,Crítico
2019,7,2019-07-01,Sudeste,ES,Vila Velha,Analista de Dados,Pleno,AWS,Híbrido,17533.49,45,Governo,Alto
2019,7,2019-07-01,Sudeste,ES,Serra,Analista de Dados,Pleno,SQL,Presencial,13978.59,36,Governo,Crítico
2019,7,2019-07-01,Sul,PR,Curitiba,Dev Frontend,Júnior,Power BI,Híbrido,9830.6,39,Educação,Alto
2019,7,2019-07-01,Sul,PR,Londrina,Analista de Dados,Júnior,Java,Híbrido,17013.35,34,Governo,Crítico
2019,7,2019-07-01,Sul,SC,Florianópolis,Dev Backend,Sênior,Python,Remoto,9607.98,48,Governo,Alto
2019,7,2019-07-01,Sul,SC,Joinville,Dev Backend,Sênior,Java,Remoto,5105.33,41,Fintech,Baixo
2019,7,2019-07-01,Sul,RS,Porto Alegre,DevOps,Pleno,Python,Presencial,6476.94,37,Fintech,Crítico
2019,7,2019-07-01,Sul,RS,Caxias do Sul,Cientista de Dados,Sênior,Power BI,Presencial,9051.83,30,Governo,Alto
2019,8,2019-08-01,Norte,AM,Manaus,Dev Backend,Júnior,AWS,Remoto,7917.98,36,Varejo,Alto
2019,8,2019-08-01,Norte,PA,Belém,DevOps,Sênior,Python,Presencial,5168.37,39,Saúde,Médio
2019,8,2019-08-01,Norte,PA,Santarém,Cientista de Dados,Sênior,Java,Remoto,15553.55,35,Educação,Crítico
2019,8,2019-08-01,Norte,RO,Porto Velho,Dev Backend,Pleno,SQL,Híbrido,5889.87,31,Saúde,Baixo
2019,8,2019-08-01,Norte,TO,Palmas,Dev Backend,Júnior,Power BI,Híbrido,13934.27,44,Fintech,Médio
2019,8,2019-08-01,Nordeste,BA,Salvador,DevOps,Sênior,JavaScript,Híbrido,12890.42,40,Fintech,Baixo
2019,8,2019-08-01,Nordeste,BA,Feira de Santana,Analista de Dados,Sênior,Power BI,Presencial,15909.74,36,Educação,Crítico
2019,8,2019-08-01,Nordeste,PE,Recife,Dev Backend,Sênior,JavaScript,Híbrido,3076.22,63,Saúde,Crítico
2019,8,2019-08-01,Nordeste,PE,Jaboatão dos Guararapes,Cientista de Dados,Júnior,JavaScript,Presencial,5402.69,50,Fintech,Crítico
2019,8,2019-08-01,Nordeste,CE,Fortaleza,Dev Frontend,Pleno,Python,Remoto,7234.39,39,Varejo,Baixo
2019,8,2019-08-01,Nordeste,CE,Juazeiro do Norte,Cientista de Dados,Júnior,SQL,Remoto,4406.46,41,Saúde,Médio
2019,8,2019-08-01,Nordeste,MA,São Luís,Dev Backend,Júnior,SQL,Híbrido,12965.17,46,Governo,Baixo
2019,8,2019-08-01,Nordeste,PB,João Pessoa,Dev Frontend,Pleno,SQL,Híbrido,15144.7,30,Saúde,Alto
2019,8,2019-08-01,Centro-Oeste,DF,Brasília,DevOps,Júnior,SQL,Híbrido,3420.71,37,Saúde,Alto
2019,8,2019-08-01,Centro-Oeste,GO,Goiânia,Dev Frontend,Sênior,Java,Remoto,4832.64,45,Saúde,Alto
2019,8,2019-08-01,Centro-Oeste,GO,Aparecida de Goiânia,Cientista de Dados,Pleno,AWS,Presencial,16408.01,33,Governo,Baixo
2019,8,2019-08-01,Centro-Oeste,MT,Cuiabá,Dev Frontend,Pleno,Power BI,Híbrido,10110.06,43,Varejo,Baixo
2019,8,2019-08-01,Centro-Oeste,MS,Campo Grande,Dev Backend,Pleno,AWS,Híbrido,15410.93,42,Educação,Baixo
2019,8,2019-08-01,Sudeste,SP,São Paulo,Cientista de Dados,Pleno,Python,Remoto,11726.24,44,Governo,Alto
2019,8,2019-08-01,Sudeste,SP,Campinas,Analista de Dados,Júnior,Python,Presencial,16440.77,48,Educação,Crítico
2019,8,2019-08-01,Sudeste,SP,Ribeirão Preto,Dev Backend,Júnior,SQL,Híbrido,12627.28,39,Varejo,Crítico
2019,8,2019-08-01,Sudeste,RJ,Rio de Janeiro,Cientista de Dados,Pleno,JavaScript,Remoto,8480.66,37,Fintech,Médio
2019,8,2019-08-01,Sudeste,RJ,Niterói,Analista de Dados,Pleno,Java,Híbrido,17286.26,44,Varejo,Médio
2019,8,2019-08-01,Sudeste,RJ,Nova Iguaçu,DevOps,Pleno,AWS,Remoto,16789.04,40,Fintech,Médio
2019,8,2019-08-01,Sudeste,RJ,Petrópolis,Cientista de Dados,Pleno,AWS,Presencial,7128.47,29,Educação,Médio
2019,8,2019-08-01,Sudeste,MG,Belo Horizonte,Dev Backend,Sênior,Power BI,Presencial,17504.9,39,Saúde,Médio
2019,8,2019-08-01,Sudeste,MG,Uberlândia,Analista de Dados,Sênior,AWS,Híbrido,16679.95,33,Fintech,Crítico
2019,8,2019-08-01,Sudeste,MG,Juiz de Fora,Dev Frontend,Pleno,JavaScript,Híbrido,14107.34,49,Saúde,Baixo
2019,8,2019-08-01,Sudeste,ES,Vitória,Cientista de Dados,Pleno,Python,Híbrido,3889.47,42,Governo,Alto
2019,8,2019-08-01,Sudeste,ES,Vila Velha,DevOps,Pleno,SQL,Remoto,10553.25,42,Saúde,Alto
2019,8,2019-08-01,Sudeste,ES,Serra,DevOps,Pleno,AWS,Presencial,5498.62,51,Governo,Médio
2019,8,2019-08-01,Sul,PR,Curitiba,DevOps,Pleno,JavaScript,Remoto,17897.84,34,Fintech,Alto
2019,8,2019-08-01,Sul,PR,Londrina,Dev Frontend,Pleno,Power BI,Híbrido,15540.86,34,Varejo,Médio
2019,8,2019-08-01,Sul,SC,Florianópolis,Dev Frontend,Júnior,SQL,Híbrido,7540.98,37,Educação,Alto
2019,8,2019-08-01,Sul,SC,Joinville,Dev Backend,Sênior,Java,Remoto,11275.84,43,Saúde,Alto
2019,8,2019-08-01,Sul,RS,Porto Alegre,Dev Backend,Pleno,JavaScript,Presencial,17999.4,50,Saúde,Alto
2019,8,2019-08-01,Sul,RS,Caxias do Sul,Cientista de Dados,Júnior,SQL,Remoto,3327.47,45,Educação,Baixo
2019,9,2019-09-01,Norte,AM,Manaus,Analista de Dados,Júnior,AWS,Híbrido,11843.48,45,Governo,Médio
2019,9,2019-09-01,Norte,PA,Belém,DevOps,Júnior,Power BI,Híbrido,8692.21,43,Saúde,Alto
2019,9,2019-09-01,Norte,PA,Santarém,Cientista de Dados,Júnior,Python,Presencial,7062.3,36,Educação,Crítico
2019,9,2019-09-01,Norte,RO,Porto Velho,Analista de Dados,Pleno,Power BI,Remoto,3712.41,42,Varejo,Alto
2019,9,2019-09-01,Norte,TO,Palmas,Dev Frontend,Sênior,Python,Remoto,8373.17,48,Fintech,Médio
2019,9,2019-09-01,Nordeste,BA,Salvador,Dev Frontend,Pleno,Power BI,Híbrido,7176.55,45,Saúde,Baixo
2019,9,2019-09-01,Nordeste,BA,Feira de Santana,Cientista de Dados,Pleno,Python,Presencial,8271.05,35,Fintech,Crítico
2019,9,2019-09-01,Nordeste,PE,Recife,Dev Frontend,Pleno,Python,Presencial,14332.87,41,Governo,Médio
2019,9,2019-09-01,Nordeste,PE,Jaboatão dos Guararapes,Dev Frontend,Júnior,Power BI,Híbrido,16979.51,27,Varejo,Crítico
2019,9,2019-09-01,Nordeste,CE,Fortaleza,Cientista de Dados,Júnior,SQL,Presencial,3478.16,44,Governo,Crítico
2019,9,2019-09-01,Nordeste,CE,Juazeiro do Norte,Cientista de Dados,Sênior,Power BI,Híbrido,16550.95,45,Saúde,Crítico
2019,9,2019-09-01,Nordeste,MA,São Luís,DevOps,Pleno,Python,Remoto,16577.93,35,Governo,Médio
2019,9,2019-09-01,Nordeste,PB,João Pessoa,Analista de Dados,Pleno,Python,Presencial,8316.57,38,Varejo,Crítico
2019,9,2019-09-01,Centro-Oeste,DF,Brasília,DevOps,Júnior,JavaScript,Remoto,11521.05,47,Educação,Alto
2019,9,2019-09-01,Centro-Oeste,GO,Goiânia,DevOps,Júnior,AWS,Presencial,3822.54,34,Varejo,Baixo
2019,9,2019-09-01,Centro-Oeste,GO,Aparecida de Goiânia,Cientista de Dados,Sênior,Python,Remoto,8809.17,36,Fintech,Crítico
2019,9,2019-09-01,Centro-Oeste,MT,Cuiabá,Dev Frontend,Sênior,Java,Presencial,8573.56,48,Varejo,Médio
2019,9,2019-09-01,Centro-Oeste,MS,Campo Grande,Dev Backend,Júnior,Python,Híbrido,16470.77,36,Governo,Baixo
2019,9,2019-09-01,Sudeste,SP,São Paulo,Dev Frontend,Júnior,AWS,Remoto,15854.93,36,Varejo,Médio
2019,9,2019-09-01,Sudeste,SP,Campinas,Cientista de Dados,Pleno,AWS,Remoto,14741.18,33,Governo,Alto
2019,9,2019-09-01,Sudeste,SP,Ribeirão Preto,Analista de Dados,Pleno,AWS,Presencial,16833.23,41,Governo,Médio
2019,9,2019-09-01,Sudeste,RJ,Rio de Janeiro,DevOps,Pleno,Power BI,Remoto,14293.11,39,Saúde,Crítico
2019,9,2019-09-01,Sudeste,RJ,Niterói,Dev Backend,Sênior,Java,Presencial,3439.4,46,Saúde,Crítico
2019,9,2019-09-01,Sudeste,RJ,Nova Iguaçu,Analista de Dados,Júnior,Power BI,Remoto,12522.38,32,Varejo,Médio
2019,9,2019-09-01,Sudeste,RJ,Petrópolis,DevOps,Sênior,Power BI,Híbrido,11241.47,42,Fintech,Crítico
2019,9,2019-09-01,Sudeste,MG,Belo Horizonte,Dev Backend,Pleno,JavaScript,Presencial,12152.21,47,Governo,Alto
2019,9,2019-09-01,Sudeste,MG,Uberlândia,Dev Frontend,Júnior,SQL,Remoto,9453.31,36,Saúde,Baixo
2019,9,2019-09-01,Sudeste,MG,Juiz de Fora,Dev Backend,Júnior,JavaScript,Híbrido,9765.24,49,Governo,Médio
2019,9,2019-09-01,Sudeste,ES,Vitória,Dev Frontend,Pleno,Java,Híbrido,3752.51,42,Saúde,Alto
2019,9,2019-09-01,Sudeste,ES,Vila Velha,Dev Frontend,Pleno,JavaScript,Remoto,9854.58,43,Varejo,Médio
2019,9,2019-09-01,Sudeste,ES,Serra,Analista de Dados,Júnior,Power BI,Presencial,7247.11,48,Saúde,Alto
2019,9,2019-09-01,Sul,PR,Curitiba,Cientista de Dados,Sênior,SQL,Presencial,3068.35,30,Varejo,Alto
2019,9,2019-09-01,Sul,PR,Londrina,Dev Frontend,Júnior,Python,Híbrido,6142.36,31,Varejo,Médio
2019,9,2019-09-01,Sul,SC,Florianópolis,Analista de Dados,Júnior,Java,Remoto,15220.4,39,Governo,Médio
2019,9,2019-09-01,Sul,SC,Joinville,DevOps,Pleno,Java,Remoto,8203.55,40,Educação,Alto
2019,9,2019-09-01,Sul,RS,Porto Alegre,Analista de Dados,Sênior,JavaScript,Presencial,5368.98,48,Fintech,Alto
2019,9,2019-09-01,Sul,RS,Caxias do Sul,Dev Backend,Sênior,SQL,Híbrido,17833.91,39,Fintech,Alto
2019,10,2019-10-01,Norte,AM,Manaus,DevOps,Júnior,Python,Remoto,7890.87,40,Saúde,Baixo
2019,10,2019-10-01,Norte,PA,Belém,DevOps,Sênior,Java,Presencial,12057.6,37,Varejo,Crítico
2019,10,2019-10-01,Norte,PA,Santarém,Dev Frontend,Sênior,Power BI,Híbrido,5245.37,37,Varejo,Alto
2019,10,2019-10-01,Norte,RO,Porto Velho,Cientista de Dados,Júnior,AWS,Remoto,16075.58,39,Fintech,Baixo
2019,10,2019-10-01,Norte,TO,Palmas,Analista de Dados,Júnior,Power BI,Híbrido,4873.34,38,Varejo,Baixo
2019,10,2019-10-01,Nordeste,BA,Salvador,Analista de Dados,Júnior,SQL,Presencial,8154.94,31,Fintech,Médio
2019,10,2019-10-01,Nordeste,BA,Feira de Santana,Analista de Dados,Sênior,SQL,Híbrido,15997.45,37,Saúde,Alto
2019,10,2019-10-01,Nordeste,PE,Recife,Dev Frontend,Pleno,Java,Híbrido,6626.81,43,Saúde,Médio
2019,10,2019-10-01,Nordeste,PE,Jaboatão dos Guararapes,Dev Frontend,Sênior,Java,Presencial,11456.57,41,Governo,Baixo
2019,10,2019-10-01,Nordeste,CE,Fortaleza,DevOps,Júnior,Java,Remoto,14340.5,40,Saúde,Crítico
2019,10,2019-10-01,Nordeste,CE,Juazeiro do Norte,Dev Backend,Pleno,Python,Híbrido,5855.34,53,Governo,Alto
2019,10,2019-10-01,Nordeste,MA,São Luís,Analista de Dados,Pleno,SQL,Remoto,9689.43,50,Fintech,Alto
2019,10,2019-10-01,Nordeste,PB,João Pessoa,DevOps,Júnior,JavaScript,Presencial,7413.57,44,Saúde,Crítico
2019,10,2019-10-01,Centro-Oeste,DF,Brasília,Dev Frontend,Júnior,Java,Híbrido,13800.21,42,Educação,Baixo
2019,10,2019-10-01,Centro-Oeste,GO,Goiânia,DevOps,Sênior,Python,Presencial,16117.88,58,Educação,Baixo
2019,10,2019-10-01,Centro-Oeste,GO,Aparecida de Goiânia,Dev Backend,Sênior,Python,Remoto,14940.49,49,Varejo,Alto
2019,10,2019-10-01,Centro-Oeste,MT,Cuiabá,Analista de Dados,Júnior,JavaScript,Remoto,5372.28,50,Varejo,Médio
2019,10,2019-10-01,Centro-Oeste,MS,Campo Grande,Dev Backend,Pleno,SQL,Híbrido,13695.07,35,Varejo,Baixo
2019,10,2019-10-01,Sudeste,SP,São Paulo,Dev Frontend,Júnior,AWS,Híbrido,7486.01,46,Fintech,Baixo
2019,10,2019-10-01,Sudeste,SP,Campinas,DevOps,Sênior,Java,Presencial,3121.75,39,Fintech,Crítico
2019,10,2019-10-01,Sudeste,SP,Ribeirão Preto,Analista de Dados,Júnior,Java,Híbrido,6532.71,40,Educação,Médio
2019,10,2019-10-01,Sudeste,RJ,Rio de Janeiro,Dev Frontend,Júnior,SQL,Híbrido,15499.77,40,Fintech,Baixo
2019,10,2019-10-01,Sudeste,RJ,Niterói,DevOps,Sênior,Java,Presencial,15733.1,37,Varejo,Médio
2019,10,2019-10-01,Sudeste,RJ,Nova Iguaçu,Dev Frontend,Pleno,JavaScript,Híbrido,16442.12,48,Saúde,Alto
2019,10,2019-10-01,Sudeste,RJ,Petrópolis,DevOps,Sênior,SQL,Híbrido,8615.48,44,Governo,Alto
2019,10,2019-10-01,Sudeste,MG,Belo Horizonte,DevOps,Sênior,Python,Remoto,12420.91,52,Governo,Crítico
2019,10,2019-10-01,Sudeste,MG,Uberlândia,Dev Frontend,Júnior,SQL,Híbrido,8984.7,26,Governo,Alto
2019,10,2019-10-01,Sudeste,MG,Juiz de Fora,DevOps,Júnior,SQL,Presencial,3017.28,32,Saúde,Alto
2019,10,2019-10-01,Sudeste,ES,Vitória,Dev Frontend,Júnior,Java,Presencial,4350.32,45,Educação,Alto
2019,10,2019-10-01,Sudeste,ES,Vila Velha,Cientista de Dados,Júnior,Python,Presencial,13533.69,32,Saúde,Baixo
2019,10,2019-10-01,Sudeste,ES,Serra,Dev Frontend,Sênior,JavaScript,Híbrido,7056.25,50,Governo,Baixo
2019,10,2019-10-01,Sul,PR,Curitiba,Cientista de Dados,Pleno,Java,Presencial,7387.55,43,Fintech,Crítico
2019,10,2019-10-01,Sul,PR,Londrina,DevOps,Júnior,SQL,Híbrido,7716.73,39,Saúde,Médio
2019,10,2019-10-01,Sul,SC,Florianópolis,Dev Frontend,Pleno,SQL,Híbrido,14060.23,23,Governo,Médio
2019,10,2019-10-01,Sul,SC,Joinville,DevOps,Sênior,AWS,Remoto,4657.72,41,Educação,Médio
2019,10,2019-10-01,Sul,RS,Porto Alegre,DevOps,Pleno,SQL,Híbrido,17985.65,42,Educação,Médio
2019,10,2019-10-01,Sul,RS,Caxias do Sul,Cientista de Dados,Pleno,Python,Híbrido,7744.23,43,Saúde,Crítico
2019,11,2019-11-01,Norte,AM,Manaus,Analista de Dados,Sênior,Python,Remoto,6922.37,35,Governo,Crítico
2019,11,2019-11-01,Norte,PA,Belém,DevOps,Júnior,SQL,Híbrido,8589.22,40,Governo,Alto
2019,11,2019-11-01,Norte,PA,Santarém,Analista de Dados,Pleno,JavaScript,Híbrido,11668.03,44,Governo,Crítico
2019,11,2019-11-01,Norte,RO,Porto Velho,Dev Frontend,Júnior,Power BI,Híbrido,3000.55,39,Governo,Baixo
2019,11,2019-11-01,Norte,TO,Palmas,Dev Backend,Júnior,AWS,Híbrido,11950.15,35,Varejo,Crítico
2019,11,2019-11-01,Nordeste,BA,Salvador,DevOps,Júnior,AWS,Híbrido,10801.35,29,Governo,Crítico
2019,11,2019-11-01,Nordeste,BA,Feira de Santana,DevOps,Pleno,JavaScript,Híbrido,10664.63,40,Educação,Crítico
2019,11,2019-11-01,Nordeste,PE,Recife,Dev Backend,Sênior,JavaScript,Remoto,13980.5,40,Governo,Alto
2019,11,2019-11-01,Nordeste,PE,Jaboatão dos Guararapes,Dev Frontend,Sênior,JavaScript,Presencial,8287.63,43,Fintech,Alto
2019,11,2019-11-01,Nordeste,CE,Fortaleza,Dev Backend,Pleno,Java,Presencial,14299.3,47,Varejo,Baixo
2019,11,2019-11-01,Nordeste,CE,Juazeiro do Norte,Dev Frontend,Sênior,Power BI,Remoto,8879.27,44,Saúde,Baixo
2019,11,2019-11-01,Nordeste,MA,São Luís,Dev Backend,Sênior,SQL,Presencial,10767.05,46,Fintech,Crítico
2019,11,2019-11-01,Nordeste,PB,João Pessoa,Analista de Dados,Sênior,JavaScript,Híbrido,13999.9,42,Educação,Médio
2019,11,2019-11-01,Centro-Oeste,DF,Brasília,DevOps,Pleno,Java,Remoto,13095.89,30,Educação,Alto
2019,11,2019-11-01,Centro-Oeste,GO,Goiânia,Cientista de Dados,Pleno,Python,Presencial,13456.72,52,Varejo,Médio
2019,11,2019-11-01,Centro-Oeste,GO,Aparecida de Goiânia,Dev Frontend,Júnior,Python,Híbrido,6519.61,35,Governo,Baixo
2019,11,2019-11-01,Centro-Oeste,MT,Cuiabá,Cientista de Dados,Pleno,Java,Híbrido,12471.23,45,Governo,Alto
2019,11,2019-11-01,Centro-Oeste,MS,Campo Grande,Analista de Dados,Sênior,SQL,Remoto,16858.96,35,Saúde,Médio
2019,11,2019-11-01,Sudeste,SP,São Paulo,Analista de Dados,Pleno,JavaScript,Remoto,9594.45,38,Fintech,Crítico
2019,11,2019-11-01,Sudeste,SP,Campinas,DevOps,Júnior,SQL,Remoto,17809.14,41,Saúde,Médio
2019,11,2019-11-01,Sudeste,SP,Ribeirão Preto,Cientista de Dados,Júnior,SQL,Presencial,6395.24,50,Saúde,Crítico
2019,11,2019-11-01,Sudeste,RJ,Rio de Janeiro,Analista de Dados,Júnior,Java,Presencial,4883.03,33,Governo,Alto
2019,11,2019-11-01,Sudeste,RJ,Niterói,Analista de Dados,Pleno,Python,Híbrido,9504.9,49,Governo,Médio
2019,11,2019-11-01,Sudeste,RJ,Nova Iguaçu,Analista de Dados,Pleno,Python,Presencial,10541.06,34,Saúde,Baixo
2019,11,2019-11-01,Sudeste,RJ,Petrópolis,Dev Frontend,Júnior,Python,Remoto,8628.07,35,Varejo,Baixo
2019,11,2019-11-01,Sudeste,MG,Belo Horizonte,DevOps,Júnior,JavaScript,Híbrido,11327.05,36,Saúde,Baixo
2019,11,2019-11-01,Sudeste,MG,Uberlândia,Dev Backend,Pleno,JavaScript,Híbrido,10465.78,57,Saúde,Baixo
2019,11,2019-11-01,Sudeste,MG,Juiz de Fora,Cientista de Dados,Júnior,Power BI,Híbrido,9640.28,42,Fintech,Alto
2019,11,2019-11-01,Sudeste,ES,Vitória,Cientista de Dados,Pleno,Power BI,Remoto,9749.74,48,Fintech,Baixo
2019,11,2019-11-01,Sudeste,ES,Vila Velha,Analista de Dados,Pleno,AWS,Presencial,14664.52,45,Educação,Alto
2019,11,2019-11-01,Sudeste,ES,Serra,DevOps,Pleno,Java,Remoto,17383.83,38,Educação,Crítico
2019,11,2019-11-01,Sul,PR,Curitiba,Cientista de Dados,Júnior,AWS,Remoto,12812.4,31,Educação,Crítico
2019,11,2019-11-01,Sul,PR,Londrina,Analista de Dados,Sênior,Power BI,Presencial,15736.84,36,Saúde,Baixo
2019,11,2019-11-01,Sul,SC,Florianópolis,Cientista de Dados,Sênior,JavaScript,Presencial,3311.76,43,Educação,Alto
2019,11,2019-11-01,Sul,SC,Joinville,Cientista de Dados,Pleno,JavaScript,Remoto,7782.0,45,Governo,Alto
2019,11,2019-11-01,Sul,RS,Porto Alegre,Cientista de Dados,Pleno,SQL,Presencial,13369.59,42,Governo,Baixo
2019,11,2019-11-01,Sul,RS,Caxias do Sul,Dev Backend,Júnior,Power BI,Híbrido,14810.14,43,Fintech,Médio
2019,12,2019-12-01,Norte,AM,Manaus,Analista de Dados,Sênior,Java,Presencial,7494.89,42,Varejo,Médio
2019,12,2019-12-01,Norte,PA,Belém,Analista de Dados,Júnior,Power BI,Híbrido,10828.36,55,Fintech,Médio
2019,12,2019-12-01,Norte,PA,Santarém,Dev Frontend,Sênior,SQL,Híbrido,17147.49,47,Saúde,Baixo
2019,12,2019-12-01,Norte,RO,Porto Velho,Cientista de Dados,Sênior,AWS,Híbrido,13249.8,36,Governo,Baixo
2019,12,2019-12-01,Norte,TO,Palmas,Cientista de Dados,Júnior,SQL,Presencial,12550.02,49,Governo,Crítico
2019,12,2019-12-01,Nordeste,BA,Salvador,DevOps,Pleno,Python,Presencial,5110.67,28,Educação,Baixo
2019,12,2019-12-01,Nordeste,BA,Feira de Santana,Dev Backend,Júnior,Java,Híbrido,15939.85,38,Governo,Baixo
2019,12,2019-12-01,Nordeste,PE,Recife,Cientista de Dados,Pleno,SQL,Híbrido,7556.81,48,Varejo,Médio
2019,12,2019-12-01,Nordeste,PE,Jaboatão dos Guararapes,Analista de Dados,Júnior,JavaScript,Remoto,15150.87,46,Fintech,Baixo
2019,12,2019-12-01,Nordeste,CE,Fortaleza,Cientista de Dados,Júnior,Power BI,Remoto,5778.35,37,Fintech,Médio
2019,12,2019-12-01,Nordeste,CE,Juazeiro do Norte,Cientista de Dados,Pleno,JavaScript,Presencial,17419.31,44,Fintech,Alto
2019,12,2019-12-01,Nordeste,MA,São Luís,DevOps,Sênior,AWS,Presencial,7964.66,38,Saúde,Alto
2019,12,2019-12-01,Nordeste,PB,João Pessoa,Cientista de Dados,Pleno,Java,Presencial,10531.45,43,Varejo,Baixo
2019,12,2019-12-01,Centro-Oeste,DF,Brasília,Dev Backend,Sênior,AWS,Presencial,17883.43,38,Varejo,Baixo
2019,12,2019-12-01,Centro-Oeste,GO,Goiânia,Analista de Dados,Pleno,Java,Híbrido,15570.28,48,Fintech,Baixo
2019,12,2019-12-01,Centro-Oeste,GO,Aparecida de Goiânia,DevOps,Pleno,Python,Presencial,7116.55,45,Fintech,Baixo
2019,12,2019-12-01,Centro-Oeste,MT,Cuiabá,DevOps,Sênior,AWS,Remoto,10885.97,26,Saúde,Médio
2019,12,2019-12-01,Centro-Oeste,MS,Campo Grande,Dev Backend,Pleno,Power BI,Híbrido,17885.92,39,Varejo,Alto
2019,12,2019-12-01,Sudeste,SP,São Paulo,Dev Backend,Júnior,Python,Presencial,15686.59,44,Varejo,Baixo
2019,12,2019-12-01,Sudeste,SP,Campinas,Cientista de Dados,Pleno,Java,Híbrido,5375.4,34,Educação,Baixo
